Game Number,Move Number,Player,Move,Board,Comment
573,47,White,f1d1,". . r . . . . .
p p . . k . . p
. . . . p . p .
. . . . . . . .
. . . . . . . .
. . P . p . . .
P P K . B b P P
. . . . . R . .",
573,48,Black,c8c5,". . r . . . . .
p p . . k . . p
. . . . p . p .
. . . . . . . .
. . . . . . . .
. . P . p . . .
P P K . B b P P
. . . R . . . .","Black's winning idea is to encourage me to move my pawns. For example after g3 he can think about ...h7-h5-h4, while h3 might allow something like ...Kg3 ...Rxf3 (presumably I will put my bishop on f3). Another point is that I can probably afford pawn moves on one side if my king stays on that side."
573,49,White,e2f3,". . . . . . . .
p p . . k . . p
. . . . p . p .
. . r . . . . .
. . . . . . . .
. . P . p . . .
P P K . B b P P
. . . R . . . .",
573,50,Black,b7b5,". . . . . . . .
p p . . k . . p
. . . . p . p .
. . r . . . . .
. . . . . . . .
. . P . p B . .
P P K . . b P P
. . . R . . . .",
573,51,White,c2d3,". . . . . . . .
p . . . k . . p
. . . . p . p .
. p r . . . . .
. . . . . . . .
. . P . p B . .
P P K . . b P P
. . . R . . . .","Plan A is to put the king on e2 and avoid moving my queenside pawns, which will become feasible if I can get in a3 and Rd4."
573,52,Black,e7f6,". . . . . . . .
p . . . k . . p
. . . . p . p .
. p r . . . . .
. . . . . . . .
. . P K p B . .
P P . . . b P P
. . . R . . . .",
573,53,White,a2a3,". . . . . . . .
p . . . . . . p
. . . . p k p .
. p r . . . . .
. . . . . . . .
. . P K p B . .
P P . . . b P P
. . . R . . . .",
573,54,Black,a7a5,". . . . . . . .
p . . . . . . p
. . . . p k p .
. p r . . . . .
. . . . . . . .
P . P K p B . .
. P . . . b P P
. . . R . . . .",
573,55,White,b2b4,". . . . . . . .
. . . . . . . p
. . . . p k p .
p p r . . . . .
. . . . . . . .
P . P K p B . .
. P . . . b P P
. . . R . . . .","Plan B. The queenside pawns move after all, and my king returns to its post on c2. The rook ends up miserably defending b5 so my kingside is safe."
573,56,Black,a5b4,". . . . . . . .
. . . . . . . p
. . . . p k p .
p p r . . . . .
. P . . . . . .
P . P K p B . .
. . . . . b P P
. . . R . . . .",
573,57,White,a3b4,". . . . . . . .
. . . . . . . p
. . . . p k p .
. p r . . . . .
. p . . . . . .
P . P K p B . .
. . . . . b P P
. . . R . . . .",
573,58,Black,c5c7,". . . . . . . .
. . . . . . . p
. . . . p k p .
. p r . . . . .
. P . . . . . .
. . P K p B . .
. . . . . b P P
. . . R . . . .",
573,59,White,d3c2,". . . . . . . .
. . r . . . . p
. . . . p k p .
. p . . . . . .
. P . . . . . .
. . P K p B . .
. . . . . b P P
. . . R . . . .",
573,60,Black,f6e5,". . . . . . . .
. . r . . . . p
. . . . p k p .
. p . . . . . .
. P . . . . . .
. . P . p B . .
. . K . . b P P
. . . R . . . .",
573,61,White,f3e2,". . . . . . . .
. . r . . . . p
. . . . p . p .
. p . . k . . .
. P . . . . . .
. . P . p B . .
. . K . . b P P
. . . R . . . .",
573,62,Black,c7b7,". . . . . . . .
. . r . . . . p
. . . . p . p .
. p . . k . . .
. P . . . . . .
. . P . p . . .
. . K . B b P P
. . . R . . . .","He offered a draw here. Only white can play to win, but if I do so with, for example, Ra1, then ...Rd7 gives black chances too."
574,1,White,b1c3,"r n b q k b n r
p p p p p p p p
. . . . . . . .
. . . . . . . .
. . . . . . . .
. . . . . . . .
P P P P P P P P
R N B Q K B N R","This already bodes badly for my mental state. The point is I didn't play 1. e4 because my opponent does really well with the Caro-Kann. However, this just allows him to reach a Caro anyway and only if he wants to! There were better offbeat things for this occasion."
574,2,Black,d7d5,"r n b q k b n r
p p p p p p p p
. . . . . . . .
. . . . . . . .
. . . . . . . .
. . N . . . . .
P P P P P P P P
R . B Q K B N R",
574,3,White,e2e4,"r n b q k b n r
p p p . p p p p
. . . . . . . .
. . . p . . . .
. . . . . . . .
. . N . . . . .
P P P P P P P P
R . B Q K B N R","I realized the problem, but the only other move is 2. d4 which I didn't like either..."
574,4,Black,d5e4,"r n b q k b n r
p p p . p p p p
. . . . . . . .
. . . p . . . .
. . . . P . . .
. . N . . . . .
P P P P . P P P
R . B Q K B N R",
574,5,White,c3e4,"r n b q k b n r
p p p . p p p p
. . . . . . . .
. . . . . . . .
. . . . p . . .
. . N . . . . .
P P P P . P P P
R . B Q K B N R",
574,6,Black,c7c6,"r n b q k b n r
p p p . p p p p
. . . . . . . .
. . . . . . . .
. . . . N . . .
. . . . . . . .
P P P P . P P P
R . B Q K B N R",He makes no attempt to punish me and so we have a Caro after all.
574,7,White,d2d4,"r n b q k b n r
p p . . p p p p
. . p . . . . .
. . . . . . . .
. . . . N . . .
. . . . . . . .
P P P P . P P P
R . B Q K B N R",
574,8,Black,b8d7,"r n b q k b n r
p p . . p p p p
. . p . . . . .
. . . . . . . .
. . . P N . . .
. . . . . . . .
P P P . . P P P
R . B Q K B N R",
574,9,White,f1c4,"r . b q k b n r
p p . n p p p p
. . p . . . . .
. . . . . . . .
. . . P N . . .
. . . . . . . .
P P P . . P P P
R . B Q K B N R","I was still trying to diverge from some earlier games with 5. Ng5, in which I got nothing from the opening. However the problem is that I hardly knew anything about this move."
574,10,Black,g8f6,"r . b q k b n r
p p . n p p p p
. . p . . . . .
. . . . . . . .
. . B P N . . .
. . . . . . . .
P P P . . P P P
R . B Q K . N R",
574,11,White,e4g5,"r . b q k b . r
p p . n p p p p
. . p . . n . .
. . . . . . . .
. . B P N . . .
. . . . . . . .
P P P . . P P P
R . B Q K . N R",
574,12,Black,e7e6,"r . b q k b . r
p p . n p p p p
. . p . . n . .
. . . . . . N .
. . B P . . . .
. . . . . . . .
P P P . . P P P
R . B Q K . N R",
574,13,White,g1f3,"r . b q k b . r
p p . n . p p p
. . p . p n . .
. . . . . . N .
. . B P . . . .
. . . . . . . .
P P P . . P P P
R . B Q K . N R",
574,14,Black,h7h6,"r . b q k b . r
p p . n . p p p
. . p . p n . .
. . . . . . N .
. . B P . . . .
. . . . . N . .
P P P . . P P P
R . B Q K . . R",
574,15,White,g5h3,"r . b q k b . r
p p . n . p p .
. . p . p n . p
. . . . . . N .
. . B P . . . .
. . . . . N . .
P P P . . P P P
R . B Q K . . R",
574,16,Black,g7g5,"r . b q k b . r
p p . n . p p .
. . p . p n . p
. . . . . . . .
. . B P . . . .
. . . . . N . N
P P P . . P P P
R . B Q K . . R","I was supposing that this knight placement wasn't so disastrous because at least 8... Bd6 9. Bf4 looks sort of promising. Sachin played more ambitiously. Actually at the same time I had two feelings. One was that black was probably taking over the initiative and I shouldn't be so delighted. The other was that, well, at least this was not going to resemble our last game where I was desperately trying to find a way to unbalance things to create winning chances. It is definitely possible that black can overplay or underplay his hand now, and the weak kingside will come back to haunt him."
574,17,White,h3g1,"r . b q k b . r
p p . n . p . .
. . p . p n . p
. . . . . . p .
. . B P . . . .
. . . . . N . N
P P P . . P P P
R . B Q K . . R",The knight's journey has already been quite remarkable!
574,18,Black,f8d6,"r . b q k b . r
p p . n . p . .
. . p . p n . p
. . . . . . p .
. . B P . . . .
. . . . . N . .
P P P . . P P P
R . B Q K . N R",
574,19,White,g1e2,"r . b q k . . r
p p . n . p . .
. . p b p n . p
. . . . . . p .
. . B P . . . .
. . . . . N . .
P P P . . P P P
R . B Q K . N R",
574,20,Black,b7b6,"r . b q k . . r
p p . n . p . .
. . p b p n . p
. . . . . . p .
. . B P . . . .
. . . . . N . .
P P P . N P P P
R . B Q K . . R",
574,21,White,d1d3,"r . b q k . . r
p . . n . p . .
. p p b p n . p
. . . . . . p .
. . B P . . . .
. . . . . N . .
P P P . N P P P
R . B Q K . . R","I basically intended to play Be3 and castle queenside, but also hoped that he would spend some time and energy worrying about 12. Bxe6. In fact he played the next two moves instantly, which turned out to be OK but seems a bit risky... I mean it can't be that obvious that Bxe6 doesn't work, can it?"
574,22,Black,c8b7,"r . b q k . . r
p . . n . p . .
. p p b p n . p
. . . . . . p .
. . B P . . . .
. . . Q . N . .
P P P . N P P P
R . B . K . . R",
574,23,White,c1e3,"r . . q k . . r
p b . n . p . .
. p p b p n . p
. . . . . . p .
. . B P . . . .
. . . Q . N . .
P P P . N P P P
R . B . K . . R",
574,24,Black,d8c7,"r . . q k . . r
p b . n . p . .
. p p b p n . p
. . . . . . p .
. . B P . . . .
. . . Q B N . .
P P P . N P P P
R . . . K . . R",
574,25,White,e1c1,"r . . . k . . r
p b q n . p . .
. p p b p n . p
. . . . . . p .
. . B P . . . .
. . . Q B N . .
P P P . N P P P
R . . . K . . R",
574,26,Black,e8c8,"r . . . k . . r
p b q n . p . .
. p p b p n . p
. . . . . . p .
. . B P . . . .
. . . Q B N . .
P P P . N P P P
. . K R . . . R",
574,27,White,h1e1,". . k r . . . r
p b q n . p . .
. p p b p n . p
. . . . . . p .
. . B P . . . .
. . . Q B N . .
P P P . N P P P
. . K R . . . R",
574,28,Black,f6d5,". . k r . . . r
p b q n . p . .
. p p b p n . p
. . . . . . p .
. . B P . . . .
. . . Q B N . .
P P P . N P P P
. . K R R . . .",
574,29,White,e2c3,". . k r . . . r
p b q n . p . .
. p p b p . . p
. . . n . . p .
. . B P . . . .
. . . Q B N . .
P P P . N P P P
. . K R R . . .","This game was played at active time controls (G/30) and so I don't feel too bad that I failed to spot the problem with this move, which is not totally obvious. Nonetheless, 15. Kb1 is better."
574,30,Black,d5f4,". . k r . . . r
p b q n . p . .
. p p b p . . p
. . . n . . p .
. . B P . . . .
. . N Q B N . .
P P P . . P P P
. . K R R . . .",This is excellent if followed up right.
574,31,White,e3f4,". . k r . . . r
p b q n . p . .
. p p b p . . p
. . . . . . p .
. . B P . n . .
. . N Q B N . .
P P P . . P P P
. . K R R . . .",
574,32,Black,d6f4,". . k r . . . r
p b q n . p . .
. p p b p . . p
. . . . . . p .
. . B P . B . .
. . N Q . N . .
P P P . . P P P
. . K R R . . .",
574,33,White,c1b1,". . k r . . . r
p b q n . p . .
. p p . p . . p
. . . . . . p .
. . B P . b . .
. . N Q . N . .
P P P . . P P P
. . K R R . . .",
574,34,Black,f4d6,". . k r . . . r
p b q n . p . .
. p p . p . . p
. . . . . . p .
. . B P . b . .
. . N Q . N . .
P P P . . P P P
. K . R R . . .",
574,35,White,d3e2,". . k r . . . r
p b q n . p . .
. p p b p . . p
. . . . . . p .
. . B P . . . .
. . N Q . N . .
P P P . . P P P
. K . R R . . .",
574,36,Black,h8f8,". . k r . . . r
p b q n . p . .
. p p b p . . p
. . . . . . p .
. . B P . . . .
. . N . . N . .
P P P . Q P P P
. K . R R . . .",
574,37,White,f3e5,". . k r . r . .
p b q n . p . .
. p p b p . . p
. . . . . . p .
. . B P . . . .
. . N . . N . .
P P P . Q P P P
. K . R R . . .",
574,38,Black,d7f6,". . k r . r . .
p b q n . p . .
. p p b p . . p
. . . . N . p .
. . B P . . . .
. . N . . . . .
P P P . Q P P P
. K . R R . . .",
574,39,White,d1d3,". . k r . r . .
p b q . . p . .
. p p b p n . p
. . . . N . p .
. . B P . . . .
. . N . . . . .
P P P . Q P P P
. K . R R . . .","This is a bit clumsy, as the rook becomes exposed to all sorts of tactics from black's bishops. 20. Qf3 was more reasonable."
574,40,Black,f6d5,". . k r . r . .
p b q . . p . .
. p p b p n . p
. . . . N . p .
. . B P . . . .
. . N R . . . .
P P P . Q P P P
. K . . R . . .",
574,41,White,d3f3,". . k r . r . .
p b q . . p . .
. p p b p . . p
. . . n N . p .
. . B P . . . .
. . N R . . . .
P P P . Q P P P
. K . . R . . .",
574,42,Black,d5f4,". . k r . r . .
p b q . . p . .
. p p b p . . p
. . . n N . p .
. . B P . . . .
. . N . . R . .
P P P . Q P P P
. K . . R . . .",
574,43,White,e2f1,". . k r . r . .
p b q . . p . .
. p p b p . . p
. . . . N . p .
. . B P . n . .
. . N . . R . .
P P P . Q P P P
. K . . R . . .",
574,44,Black,c8b8,". . k r . r . .
p b q . . p . .
. p p b p . . p
. . . . N . p .
. . B P . n . .
. . N . . R . .
P P P . . P P P
. K . . R Q . .","This move is directed against g3, Nxf7, and Bxe6+ in some permutation."
574,45,White,g2g3,". k . r . r . .
p b q . . p . .
. p p b p . . p
. . . . N . p .
. . B P . n . .
. . N . . R . .
P P P . . P P P
. K . . R Q . .",
574,46,Black,f4d5,". k . r . r . .
p b q . . p . .
. p p b p . . p
. . . . N . p .
. . B P . n . .
. . N . . R P .
P P P . . P . P
. K . . R Q . .","Black continues to play very sensibly, although never to be energetic and take over the initiative. However, now the worst is over for white and he finally obtains a normal position with a slight advantage since he gets control of the e-file."
574,47,White,c3d5,". k . r . r . .
p b q . . p . .
. p p b p . . p
. . . n N . p .
. . B P . . . .
. . N . . R P .
P P P . . P . P
. K . . R Q . .",
574,48,Black,e6d5,". k . r . r . .
p b q . . p . .
. p p b p . . p
. . . N N . p .
. . B P . . . .
. . . . . R P .
P P P . . P . P
. K . . R Q . .",
574,49,White,c4a6,". k . r . r . .
p b q . . p . .
. p p b . . . p
. . . p N . p .
. . B P . . . .
. . . . . R P .
P P P . . P . P
. K . . R Q . .",
574,50,Black,d8e8,". k . r . r . .
p b q . . p . .
B p p b . . . p
. . . p N . p .
. . . P . . . .
. . . . . R P .
P P P . . P . P
. K . . R Q . .",
574,51,White,a6b7,". k . . r r . .
p b q . . p . .
B p p b . . . p
. . . p N . p .
. . . P . . . .
. . . . . R P .
P P P . . P . P
. K . . R Q . .",
574,52,Black,b8b7,". k . . r r . .
p B q . . p . .
. p p b . . . p
. . . p N . p .
. . . P . . . .
. . . . . R P .
P P P . . P . P
. K . . R Q . .",
574,53,White,f3e3,". . . . r r . .
p k q . . p . .
. p p b . . . p
. . . p N . p .
. . . P . . . .
. . . . . R P .
P P P . . P . P
. K . . R Q . .",
574,54,Black,d6b4,". . . . r r . .
p k q . . p . .
. p p b . . . p
. . . p N . p .
. . . P . . . .
. . . . R . P .
P P P . . P . P
. K . . R Q . .",
574,55,White,c2c3,". . . . r r . .
p k q . . p . .
. p p . . . . p
. . . p N . p .
. b . P . . . .
. . . . R . P .
P P P . . P . P
. K . . R Q . .",
574,56,Black,b4d6,". . . . r r . .
p k q . . p . .
. p p . . . . p
. . . p N . p .
. b . P . . . .
. . P . R . P .
P P . . . P . P
. K . . R Q . .",
574,57,White,f1e2,". . . . r r . .
p k q . . p . .
. p p b . . . p
. . . p N . p .
. . . P . . . .
. . P . R . P .
P P . . . P . P
. K . . R Q . .",
574,58,Black,f7f6,". . . . r r . .
p k q . . p . .
. p p b . . . p
. . . p N . p .
. . . P . . . .
. . P . R . P .
P P . . Q P . P
. K . . R . . .",
574,59,White,e5g4,". . . . r r . .
p k q . . . . .
. p p b . p . p
. . . p N . p .
. . . P . . . .
. . P . R . P .
P P . . Q P . P
. K . . R . . .",
574,60,Black,c7h7,". . . . r r . .
p k q . . . . .
. p p b . p . p
. . . p . . p .
. . . P . . N .
. . P . R . P .
P P . . Q P . P
. K . . R . . .",
574,61,White,b1c1,". . . . r r . .
p k . . . . . q
. p p b . p . p
. . . p . . p .
. . . P . . N .
. . P . R . P .
P P . . Q P . P
. K . . R . . .",
574,62,Black,e8e3,". . . . r r . .
p k . . . . . q
. p p b . p . p
. . . p . . p .
. . . P . . N .
. . P . R . P .
P P . . Q P . P
. . K . R . . .",
574,63,White,e2e3,". . . . . r . .
p k . . . . . q
. p p b . p . p
. . . p . . p .
. . . P . . N .
. . P . r . P .
P P . . Q P . P
. . K . R . . .",
574,64,Black,f6f5,". . . . . r . .
p k . . . . . q
. p p b . p . p
. . . p . . p .
. . . P . . N .
. . P . Q . P .
P P . . . P . P
. . K . R . . .",
574,65,White,e3e6,". . . . . r . .
p k . . . . . q
. p p b . . . p
. . . p . p p .
. . . P . . N .
. . P . Q . P .
P P . . . P . P
. . K . R . . .",
574,66,Black,d6g3,". . . . . r . .
p k . . . . . q
. p p b Q . . p
. . . p . p p .
. . . P . . N .
. . P . . . P .
P P . . . P . P
. . K . R . . .",
574,67,White,h2g3,". . . . . r . .
p k . . . . . q
. p p . Q . . p
. . . p . p p .
. . . P . . N .
. . P . . . b .
P P . . . P . P
. . K . R . . .",
574,68,Black,f5g4,". . . . . r . .
p k . . . . . q
. p p . Q . . p
. . . p . p p .
. . . P . . N .
. . P . . . P .
P P . . . P . .
. . K . R . . .",
574,69,White,e6d6,". . . . . r . .
p k . . . . . q
. p p . Q . . p
. . . p . . p .
. . . P . . p .
. . P . . . P .
P P . . . P . .
. . K . R . . .","This is extremely fragile for black although he can survive it a la Fritz. I think, however, that the last thing that should happen is for black to win... unfortunately the time I had spent vacillating in the opening was beginning to catch up with me."
574,70,Black,f8f7,". . . . . r . .
p k . . . . . q
. p p Q . . . p
. . . p . . p .
. . . P . . p .
. . P . . . P .
P P . . . P . .
. . K . R . . .",
574,71,White,e1e8,". . . . . . . .
p k . . . r . q
. p p Q . . . p
. . . p . . p .
. . . P . . p .
. . P . . . P .
P P . . . P . .
. . K . R . . .",
574,72,Black,f7c7,". . . . R . . .
p k . . . r . q
. p p Q . . . p
. . . p . . p .
. . . P . . p .
. . P . . . P .
P P . . . P . .
. . K . . . . .",
574,73,White,d6f8,". . . . R . . .
p k r . . . . q
. p p Q . . . p
. . . p . . p .
. . . P . . p .
. . P . . . P .
P P . . . P . .
. . K . . . . .",
574,74,Black,c6c5,". . . . R Q . .
p k r . . . . q
. p p . . . . p
. . . p . . p .
. . . P . . p .
. . P . . . P .
P P . . . P . .
. . K . . . . .","A fairly ""normal"" attempt to block the diagonal, but losing."
574,75,White,d4c5,". . . . R Q . .
p k r . . . . q
. p . . . . . p
. . p p . . p .
. . . P . . p .
. . P . . . P .
P P . . . P . .
. . K . . . . .",Very strong. Black doesn't want to open the sixth rank...
574,76,Black,b6c5,". . . . R Q . .
p k r . . . . q
. p . . . . . p
. . P p . . p .
. . . . . . p .
. . P . . . P .
P P . . . P . .
. . K . . . . .",
574,77,White,e8b8,". . . . R Q . .
p k r . . . . q
. . . . . . . p
. . p p . . p .
. . . . . . p .
. . P . . . P .
P P . . . P . .
. . K . . . . .",
574,78,Black,b7a6,". R . . . Q . .
p k r . . . . q
. . . . . . . p
. . p p . . p .
. . . . . . p .
. . P . . . P .
P P . . . P . .
. . K . . . . .",
574,79,White,f8e8,". R . . . Q . .
p . r . . . . q
k . . . . . . p
. . p p . . p .
. . . . . . p .
. . P . . . P .
P P . . . P . .
. . K . . . . .","In a sense this is completely inexplicable. I got so close, even had deliberately opened up the third rank, and yet somehow I missed 40. Qd6 with an almost instant mate. On the other hand I think it was not completely accidental I missed it. If I had taken control of the game earlier or not wasted most of my time in the opening, I would have been in better shape now to see the shot."
574,80,Black,h7d7,". R . . Q . . .
p . r . . . . q
k . . . . . . p
. . p p . . p .
. . . . . . p .
. . P . . . P .
P P . . . P . .
. . K . . . . .",
574,81,White,e8e2,". R . . Q . . .
p . r q . . . .
k . . . . . . p
. . p p . . p .
. . . . . . p .
. . P . . . P .
P P . . . P . .
. . K . . . . .",
574,82,Black,c5c4,". R . . . . . .
p . r q . . . .
k . . . . . . p
. . p p . . p .
. . . . . . p .
. . P . . . P .
P P . . Q P . .
. . K . . . . .","At this point the game becomes unclear again. Since I had about two minutes left, this was devastating, and I eventually lost."
575,1,White,e2e4,"r n b q k b n r
p p p p p p p p
. . . . . . . .
. . . . . . . .
. . . . . . . .
. . . . . . . .
P P P P P P P P
R N B Q K B N R",
575,2,Black,e7e5,"r n b q k b n r
p p p p p p p p
. . . . . . . .
. . . . . . . .
. . . . P . . .
. . . . . . . .
P P P P . P P P
R N B Q K B N R",
